"Activité","dep","export"
"C15330","72",506015.6
"C15330","73",-
"C15330","74",-
"C15330","82",-
"C15330","01",-
"C15330","07",-
"C15330","26",-
"C15330","38",-
"C15330","42",-
"C15330","69",-
"C15330","73",-
"C15330","74",-
"C15330","83",-
"C15330","91",-
"C15330","93",-
"C15330","04",-
"C15330","05",-
"C15330","06",-
"C15330","13",-
"C15330","83",-
"C15330","84",-
"C15330","94",-
"C154","Total",61871606.5
"C154","11",x
"C154","75",x
"C154","77",46412.6
"C154","78",30219.1
"C154","91",11022.8
"C154","92",7328.2
"C154","93",42360.4
"C154","94",30746.6
"C154","95",x
"C154","21",-
"C154","22",-
"C154","23",-
"C154","24",-
"C154","25",-
"C154","26",x
"C154","31",-
"C154","41",-
"C154","42",-
"C154","43",-
"C154","52",-
"C154","53",-
"C154","54",-
"C154","72",368374.7
"C154","73",-
"C154","74",-
"C154","82",-
"C154","01",-
"C154","07",-
"C154","26",-
"C154","38",-
"C154","42",-
"C154","69",-
"C154","73",-
"C154","74",-
"C154","83",-
"C154","91",-
"C154","93",-
"C154","04",-
"C154","05",-
"C154","06",-
"C154","13",-
"C154","83",-
"C154","84",-
"C154","94",-
"C1541","Total",54737.0
"C1541","11",x
"C1541","75",-
"C1541","77",-
"C1541","78",x
"C1541","91",x
"C1541","92",x
"C1541","93",x
"C1541","94",-
"C1541","95",x
"C1541","21",-
"C1541","22",-
"C1541","23",-
"C1541","24",-
"C1541","25",-
"C1541","26",x
"C1541","31",-
"C1541","41",-
"C1541","42",-
"C1541","43",-
"C1541","52",-
"C1541","53",-
"C1541","54",-
"C1541","72",22000.6
"C1541","73",-
"C1541","74",-
"C1541","82",-
"C1541","01",-
"C1541","07",-
"C1541","26",-
"C1541","38",-
"C1541","42",-
"C1541","69",-
"C1541","73",-
"C1541","74",-
"C1541","83",-
"C1541","91",-
"C1541","93",-
"C1541","04",-
"C1541","05",-
"C1541","06",-
"C1541","13",-
"C1541","83",-
"C1541","84",-
"C1541","94",-
"C15410","Total",54737.0
"C15410","11",x
"C15410","75",-
"C15410","77",-
"C15410","78",x
"C15410","91",x
"C15410","92",x
"C15410","93",x
"C15410","94",-
"C15410","95",x
"C15410","21",-
"C15410","22",-
"C15410","23",-
"C15410","24",-
"C15410","25",-
"C15410","26",x
"C15410","31",-
"C15410","41",-
"C15410","42",-
"C15410","43",-
"C15410","52",-
"C15410","53",-
"C15410","54",-
"C15410","72",22000.6
"C15410","73",-
"C15410","74",-
"C15410","82",-
"C15410","01",-
"C15410","07",-
"C15410","26",-
"C15410","38",-
"C15410","42",-
"C15410","69",-
"C15410","73",-
"C15410","74",-
"C15410","83",-
"C15410","91",-
"C15410","93",-
"C15410","04",-
"C15410","05",-
"C15410","06",-
"C15410","13",-
"C15410","83",-
"C15410","84",-
"C15410","94",-
"C1542","Total",61444668.7
"C1542","11",x
"C1542","75",x
"C1542","77",-
"C1542","78",x
"C1542","91",-
"C1542","92",x
"C1542","93",x
"C1542","94",30746.6
"C1542","95",x
"C1542","21",-
"C1542","22",-
"C1542","23",-
"C1542","24",-
"C1542","25",-
"C1542","26",x
"C1542","31",-
"C1542","41",-
"C1542","42",-
"C1542","43",-
"C1542","52",-
"C1542","53",-
"C1542","54",-
"C1542","72",192349.8
"C1542","73",-
"C1542","74",-
"C1542","82",-
"C1542","01",-
"C1542","07",-
"C1542","26",-
"C1542","38",-
"C1542","42",-
"C1542","69",-
"C1542","73",-
"C1542","74",-
"C1542","83",-
"C1542","91",-
"C1542","93",-
"C1542","04",-
"C1542","05",-
"C1542","06",-
"C1542","13",-
"C1542","83",-
"C1542","84",-
"C1542","94",-
"C15420","Total",61444668.7
"C15420","11",x
"C15420","75",x
"C15420","77",-
"C15420","78",x
"C15420","91",-
"C15420","92",x
"C15420","93",x
"C15420","94",30746.6
"C15420","95",x
"C15420","21",-
"C15420","22",-
"C15420","23",-
"C15420","24",-
"C15420","25",-
"C15420","26",x
"C15420","31",-
"C15420","41",-
"C15420","42",-
"C15420","43",-
"C15420","52",-
"C15420","53",-
"C15420","54",-
"C15420","72",192349.8
"C15420","73",-
"C15420","74",-
"C15420","82",-
"C15420","01",-
"C15420","07",-
"C15420","26",-
"C15420","38",-
"C15420","42",-
"C15420","69",-
"C15420","73",-
"C15420","74",-
"C15420","83",-
"C15420","91",-
"C15420","93",-
"C15420","04",-
"C15420","05",-
"C15420","06",-
"C15420","13",-
"C15420","83",-
"C15420","84",-
"C15420","94",-
"C1543","Total",372200.8
"C1543","11",137659.2
"C1543","75",x
"C1543","77",46412.6
"C1543","78",-
"C1543","91",x
"C1543","92",-
"C1543","93",x
"C1543","94",-
"C1543","95",x
"C1543","21",-
"C1543","22",-
"C1543","23",-
"C1543","24",-
"C1543","25",-
"C1543","26",80517.3
"C1543","31",-
"C1543","41",-
"C1543","42",-
"C1543","43",-
"C1543","52",-
"C1543","53",-
"C1543","54",-
"C1543","72",154024.3
"C1543","73",-
"C1543","74",-
"C1543","82",-
"C1543","01",-
"C1543","07",-
"C1543","26",-
"C1543","38",-
"C1543","42",-
"C1543","69",-
"C1543","73",-
"C1543","74",-
"C1543","83",-
"C1543","91",-
"C1543","93",-
"C1543","04",-
"C1543","05",-
"C1543","06",-
"C1543","13",-
"C1543","83",-
"C1543","84",-
"C1543","94",-
"C15430","Total",372200.8
"C15430","11",137659.2
"C15430","75",x
"C15430","77",46412.6
"C15430","78",-
"C15430","91",x
"C15430","92",-
"C15430","93",x
"C15430","94",-
"C15430","95",x
"C15430","21",-
"C15430","22",-
"C15430","23",-
"C15430","24",-
"C15430","25",-
"C15430","26",80517.3
"C15430","31",-
"C15430","41",-
"C15430","42",-
"C15430","43",-
"C15430","52",-
"C15430","53",-
"C15430","54",-
"C15430","72",154024.3
"C15430","73",-
"C15430","74",-
"C15430","82",-
"C15430","01",-
"C15430","07",-
"C15430","26",-
"C15430","38",-
"C15430","42",-
"C15430","69",-
"C15430","73",-
"C15430","74",-
"C15430","83",-
"C15430","91",-
"C15430","93",-
"C15430","04",-
"C15430","05",-
"C15430","06",-
"C15430","13",-
"C15430","83",-
"C15430","84",-
"C15430","94",-
"C155","Total",x
"C155","11",1437200.2
"C155","75",378452.1
"C155","77",138698.1
"C155","78",288873.5
"C155","91",124679.5
"C155","92",228604.2
"C155","93",91008.1
"C155","94",94225.6
"C155","95",92659.1
"C155","21",-
"C155","22",-
"C155","23",-
"C155","24",-
"C155","25",-
"C155","26",231497.8
"C155","31",610726.3
"C155","41",-
"C155","42",-
"C155","43",-
"C155","52",-
"C155","53",-
"C155","54",-
"C155","72",x
"C155","73",-
"C155","74",-
"C155","82",-
"C155","01",-
"C155","07",-
"C155","26",-
"C155","38",-
"C155","42",-
"C155","69",-
"C155","73",-
"C155","74",-
"C155","83",-
"C155","91",-
"C155","93",-
"C155","04",-
"C155","05",-
"C155","06",-
"C155","13",-
"C155","83",-
"C155","84",-
"C155","94",-
"C1551","Total",x
"C1551","11",1393926.2
"C1551","75",368801.5
"C1551","77",120064.4
"C1551","78",288873.5
"C1551","91",124679.5
"C1551","92",x
"C1551","93",x
"C1551","94",x
"C1551","95",92659.1
"C1551","21",-
"C1551","22",-
"C1551","23",-
"C1551","24",-
"C1551","25",-
"C1551","26",231497.8
"C1551","31",586168.5
"C1551","41",-
"C1551","42",-
"C1551","43",-
"C1551","52",-
"C1551","53",-
"C1551","54",-
"C1551","72",x
"C1551","73",-
"C1551","74",-
"C1551","82",-
"C1551","01",-
"C1551","07",-
"C1551","26",-
"C1551","38",-
"C1551","42",-
"C1551","69",-
"C1551","73",-
"C1551","74",-
"C1551","83",-
"C1551","91",-
"C1551","93",-
"C1551","04",-
"C1551","05",-
"C1551","06",-
"C1551","13",-
"C1551","83",-
"C1551","84",-
"C1551","94",-
"C15510","Total",x
"C15510","11",1393926.2
"C15510","75",368801.5
"C15510","77",120064.4
"C15510","78",288873.5
"C15510","91",124679.5
"C15510","92",x
"C15510","93",x
"C15510","94",x
"C15510","95",92659.1
"C15510","21",-
"C15510","22",-
"C15510","23",-
"C15510","24",-
"C15510","25",-
"C15510","26",231497.8
"C15510","31",586168.5
"C15510","41",-
"C15510","42",-
"C15510","43",-
"C15510","52",-
"C15510","53",-
"C15510","54",-
"C15510","72",x
"C15510","73",-
"C15510","74",-
"C15510","82",-
"C15510","01",-
"C15510","07",-
"C15510","26",-
"C15510","38",-
"C15510","42",-
"C15510","69",-
"C15510","73",-
"C15510","74",-
"C15510","83",-
"C15510","91",-
"C15510","93",-
"C15510","04",-
"C15510","05",-
"C15510","06",-
"C15510","13",-
"C15510","83",-
"C15510","84",-
"C15510","94",-
"C1552","Total",116963.6
"C1552","11",43274.0
"C1552","75",9650.6
"C1552","77",18633.7
"C1552","78",-
"C1552","91",-
"C1552","92",x
"C1552","93",x
"C1552","94",x
"C1552","95",-
"C1552","21",-
"C1552","22",-
"C1552","23",-
"C1552","24",-
"C1552","25",-
"C1552","26",-
"C1552","31",24557.8
"C1552","41",-
"C1552","42",-
"C1552","43",-
"C1552","52",-
"C1552","53",-
"C1552","54",-
"C1552","72",49131.8
"C1552","73",-
"C1552","74",-
"C1552","82",-
"C1552","01",-
"C1552","07",-
"C1552","26",-
"C1552","38",-
"C1552","42",-
"C1552","69",-
"C1552","73",-
"C1552","74",-
"C1552","83",-
"C1552","91",-
"C1552","93",-
"C1552","04",-
"C1552","05",-
"C1552","06",-
"C1552","13",-
"C1552","83",-
"C1552","84",-
"C1552","94",-
"C15520","Total",116963.6
"C15520","11",43274.0
"C15520","75",9650.6
"C15520","77",18633.7
"C15520","78",-
"C15520","91",-
"C15520","92",x
"C15520","93",x
"C15520","94",x
"C15520","95",-
"C15520","21",-
"C15520","22",-
"C15520","23",-
"C15520","24",-
"C15520","25",-
"C15520","26",-
"C15520","31",24557.8
"C15520","41",-
"C15520","42",-
"C15520","43",-
"C15520","52",-
"C15520","53",-
"C15520","54",-
"C15520","72",49131.8
"C15520","73",-
"C15520","74",-
"C15520","82",-
"C15520","01",-
"C15520","07",-
"C15520","26",-
"C15520","38",-
"C15520","42",-
"C15520","69",-
"C15520","73",-
"C15520","74",-
"C15520","83",-
"C15520","91",-
"C15520","93",-
"C15520","04",-
"C15520","05",-
"C15520","06",-
"C15520","13",-
"C15520","83",-
"C15520","84",-
"C15520","94",-
"C156","Total",1117408.1
"C156","11",457347.2
"C156","75",124394.6
"C156","77",26549.0
"C156","78",88806.6
"C156","91",47339.0
"C156","92",18867.2
"C156","93",49941.0
"C156","94",95824.7
"C156","95",5625.1
"C156","21",-
"C156","22",-
"C156","23",-
"C156","24",-
"C156","25",-
"C156","26",-
"C156","31",231563.0
"C156","41",-
"C156","42",-
"C156","43",-
"C156","52",-
"C156","53",-
"C156","54",-
"C156","72",212852.4
"C156","73",215645.5
"C156","74",-
"C156","82",-
"C156","01",-
"C156","07",-
"C156","26",-
"C156","38",-
"C156","42",-
"C156","69",-
"C156","73",-
"C156","74",-
"C156","83",-
"C156","91",-
"C156","93",-
"C156","04",-
"C156","05",-
"C156","06",-
"C156","13",-
"C156","83",-
"C156","84",-
"C156","94",-
"C1561","Total",298741.9
"C1561","11",124529.4
"C1561","75",49321.8
"C1561","77",6498.2
"C1561","78",17317.6
"C1561","91",1026.8
"C1561","92",8734.0
"C1561","93",27779.6
"C1561","94",8226.3
"C1561","95",5625.1
"C1561","21",-
"C1561","22",-
"C1561","23",-
"C1561","24",-
"C1561","25",-
"C1561","26",-
"C1561","31",58265.1
"C1561","41",-
"C1561","42",-
"C1561","43",-
"C1561","52",-
"C1561","53",-
"C1561","54",-
"C1561","72",59842.5
"C1561","73",56104.9
"C1561","74",-
"C1561","82",-
"C1561","01",-
"C1561","07",-
"C1561","26",-
"C1561","38",-
"C1561","42",-
"C1561","69",-
"C1561","73",-
"C1561","74",-
"C1561","83",-
"C1561","91",-
"C1561","93",-
"C1561","04",-
"C1561","05",-
"C1561","06",-
"C1561","13",-
"C1561","83",-
"C1561","84",-
"C1561","94",-
"C15610","Total",298741.9
"C15610","11",124529.4
"C15610","75",49321.8
"C15610","77",6498.2
"C15610","78",17317.6
"C15610","91",1026.8
"C15610","92",8734.0
"C15610","93",27779.6
"C15610","94",8226.3
"C15610","95",5625.1
"C15610","21",-
"C15610","22",-
"C15610","23",-
"C15610","24",-
"C15610","25",-
"C15610","26",-
"C15610","31",58265.1
"C15610","41",-
"C15610","42",-
"C15610","43",-
"C15610","52",-
"C15610","53",-
"C15610","54",-
"C15610","72",59842.5
"C15610","73",56104.9
"C15610","74",-
"C15610","82",-
"C15610","01",-
"C15610","07",-
"C15610","26",-
"C15610","38",-
"C15610","42",-
"C15610","69",-
"C15610","73",-
"C15610","74",-
"C15610","83",-
"C15610","91",-
"C15610","93",-
"C15610","04",-
"C15610","05",-
"C15610","06",-
"C15610","13",-
"C15610","83",-
"C15610","84",-
"C15610","94",-
"C1562","Total",818666.2
"C1562","11",332817.8
"C1562","75",75072.8
"C1562","77",20050.8
"C1562","78",71489.0
"C1562","91",46312.2
"C1562","92",10133.2
"C1562","93",22161.4
"C1562","94",87598.4
"C1562","95",-
"C1562","21",-
"C1562","22",-
"C1562","23",-
"C1562","24",-
"C1562","25",-
"C1562","26",-
"C1562","31",173297.9
"C1562","41",-
"C1562","42",-
"C1562","43",-
"C1562","52",-
"C1562","53",-
"C1562","54",-
"C1562","72",153009.9
"C1562","73",159540.6
"C1562","74",-
"C1562","82",-
"C1562","01",-
"C1562","07",-
"C1562","26",-
"C1562","38",-
"C1562","42",-
"C1562","69",-
"C1562","73",-
"C1562","74",-
"C1562","83",-
"C1562","91",-
"C1562","93",-
"C1562","04",-
"C1562","05",-
"C1562","06",-
"C1562","13",-
"C1562","83",-
"C1562","84",-
"C1562","94",-
"C15620","Total",818666.2
"C15620","11",332817.8
"C15620","75",75072.8
"C15620","77",20050.8
"C15620","78",71489.0
"C15620","91",46312.2
"C15620","92",10133.2
"C15620","93",22161.4
"C15620","94",87598.4
"C15620","95",-
"C15620","21",-
"C15620","22",-
"C15620","23",-
"C15620","24",-
"C15620","25",-
"C15620","26",-
"C15620","31",173297.9
"C15620","41",-
"C15620","42",-
"C15620","43",-
"C15620","52",-
"C15620","53",-
"C15620","54",-
"C15620","72",153009.9
"C15620","73",159540.6
"C15620","74",-
"C15620","82",-
"C15620","01",-
"C15620","07",-
"C15620","26",-
"C15620","38",-
"C15620","42",-
"C15620","69",-
"C15620","73",-
"C15620","74",-
"C15620","83",-
"C15620","91",-
"C15620","93",-
"C15620","04",-
"C15620","05",-
"C15620","06",-
"C15620","13",-
"C15620","83",-
"C15620","84",-
"C15620","94",-
"C157","Total",2652213.2
"C157","11",1056824.4
"C157","75",274785.6
"C157","77",95624.7
"C157","78",148773.9
"C157","91",70026.7
"C157","92",156947.2
"C157","93",123212.4
"C157","94",144391.7
"C157","95",43062.2
"C157","21",-
"C157","22",-
"C157","23",-
"C157","24",-
"C157","25",-
"C157","26",-
"C157","31",540304.4
"C157","41",-
"C157","42",-
"C157","43",-
"C157","52",-
"C157","53",-
"C157","54",-
"C157","72",521398.4
"C157","73",533686.0
"C157","74",-
"C157","82",-
"C157","01",-
"C157","07",-
"C157","26",-
"C157","38",-
"C157","42",-
"C157","69",-
"C157","73",-
"C157","74",-
"C157","83",-
"C157","91",-
"C157","93",-
"C157","04",-
"C157","05",-
"C157","06",-
"C157","13",-
"C157","83",-
"C157","84",-
"C157","94",-
"C1571","Total",2392574.8
"C1571","11",963761.7
"C1571","75",245910.0
"C1571","77",95624.7
"C1571","78",x
"C1571","91",62350.9
"C1571","92",127560.8
"C1571","93",x
"C1571","94",136982.7
"C1571","95",x
"C1571","21",-
"C1571","22",-
"C1571","23",-
"C1571","24",-
"C1571","25",-
"C1571","26",-
"C1571","31",483506.6
"C1571","41",-
"C1571","42",-
"C1571","43",-
"C1571","52",-
"C1571","53",-
"C1571","54",-
"C1571","72",459283.7
"C1571","73",486022.8
"C1571","74",-
"C1571","82",-
"C1571","01",-
"C1571","07",-
"C1571","26",-
"C1571","38",-
"C1571","42",-
"C1571","69",-
"C1571","73",-
"C1571","74",-
"C1571","83",-
"C1571","91",-
"C1571","93",-
"C1571","04",-
"C1571","05",-
"C1571","06",-
"C1571","13",-
"C1571","83",-
"C1571","84",-
"C1571","94",-
"C15710","Total",2392574.8
"C15710","11",963761.7
"C15710","75",245910.0
"C15710","77",95624.7
"C15710","78",x
"C15710","91",62350.9
"C15710","92",127560.8
"C15710","93",x
"C15710","94",136982.7
"C15710","95",x
"C15710","21",-
"C15710","22",-
"C15710","23",-
"C15710","24",-
"C15710","25",-
"C15710","26",-
"C15710","31",483506.6
"C15710","41",-
"C15710","42",-
"C15710","43",-
"C15710","52",-
"C15710","53",-
"C15710","54",-
"C15710","72",459283.7
"C15710","73",486022.8
"C15710","74",-
"C15710","82",-
"C15710","01",-
"C15710","07",-
"C15710","26",-
"C15710","38",-
"C15710","42",-
"C15710","69",-
"C15710","73",-
"C15710","74",-
"C15710","83",-
"C15710","91",-
"C15710","93",-
"C15710","04",-
"C15710","05",-
"C15710","06",-
"C15710","13",-
"C15710","83",-
"C15710","84",-
"C15710","94",-
"C1572","Total",259638.4
"C1572","11",93062.7
"C1572","75",28875.6
"C1572","77",-
"C1572","78",x
"C1572","91",7675.8
"C1572","92",29386.4
"C1572","93",x
"C1572","94",7409.0
"C1572","95",x
"C1572","21",-
"C1572","22",-
"C1572","23",-
"C1572","24",-
"C1572","25",-
"C1572","26",-
"C1572","31",56797.8
"C1572","41",-
"C1572","42",-
"C1572","43",-
"C1572","52",-
"C1572","53",-
"C1572","54",-
"C1572","72",62114.7
"C1572","73",47663.2
"C1572","74",-
"C1572","82",-
"C1572","01",-
"C1572","07",-
"C1572","26",-
"C1572","38",-
"C1572","42",-
"C1572","69",-
"C1572","73",-
"C1572","74",-
"C1572","83",-
"C1572","91",-
"C1572","93",-
"C1572","04",-
"C1572","05",-
"C1572","06",-
"C1572","13",-
"C1572","83",-
"C1572","84",-
"C1572","94",-
"C15720","Total",259638.4
"C15720","11",93062.7
"C15720","75",28875.6
"C15720","77",-
"C15720","78",x
"C15720","91",7675.8
"C15720","92",29386.4
"C15720","93",x
"C15720","94",7409.0
"C15720","95",x
"C15720","21",-
"C15720","22",-
"C15720","23",-
"C15720","24",-
"C15720","25",-
"C15720","26",-
"C15720","31",56797.8
"C15720","41",-
"C15720","42",-
"C15720","43",-
"C15720","52",-
"C15720","53",-
"C15720","54",-
"C15720","72",62114.7
"C15720","73",47663.2
"C15720","74",-
"C15720","82",-
"C15720","01",-
"C15720","07",-
"C15720","26",-
"C15720","38",-
"C15720","42",-
"C15720","69",-
"C15720","73",-
"C15720","74",-
"C15720","83",-
"C15720","91",-
"C15720","93",-
"C15720","04",-
"C15720","05",-
"C15720","06",-
"C15720","13",-
"C15720","83",-
"C15720","84",-
"C15720","94",-
"C158","Total",10363235.0
"C158","11",4110398.5
"C158","75",1009912.4
"C158","77",295227.5
"C158","78",336066.5
"C158","91",306551.1
"C158","92",368540.8
"C158","93",749071.8
"C158","94",667854.9
"C158","95",377173.5
"C158","21",-
"C158","22",-
"C158","23",-
"C158","24",-
"C158","25",-
"C158","26",-
"C158","31",2090703.4
"C158","41",-
"C158","42",-
"C158","43",-
"C158","52",-
"C158","53",-
"C158","54",-
"C158","72",2054789.5
"C158","73",927530.9
"C158","74",1179812.7
"C158","82",-
"C158","01",-
"C158","07",-
"C158","26",-
"C158","38",-
"C158","42",-
"C158","69",-
"C158","73",-
"C158","74",-
"C158","83",-
"C158","91",-
"C158","93",-
"C158","04",-
"C158","05",-
"C158","06",-
"C158","13",-
"C158","83",-
"C158","84",-
"C158","94",-
"C1581","Total",3307730.5
"C1581","11",1277087.6
"C1581","75",288229.7
"C1581","77",119619.6
"C1581","78",138056.1
"C1581","91",72913.2
"C1581","92",166068.9
"C1581","93",239106.8
"C1581","94",143182.8
"C1581","95",109910.5
"C1581","21",-
"C1581","22",-
"C1581","23",-
"C1581","24",-
"C1581","25",-
"C1581","26",-
"C1581","31",694225.4
"C1581","41",-
"C1581","42",-
"C1581","43",-
"C1581","52",-
"C1581","53",-
"C1581","54",-
"C1581","72",688432.8
"C1581","73",647984.7
"C1581","74",-
"C1581","82",-
"C1581","01",-
"C1581","07",-
"C1581","26",-
"C1581","38",-
"C1581","42",-
"C1581","69",-
"C1581","73",-
"C1581","74",-
"C1581","83",-
"C1581","91",-
"C1581","93",-
"C1581","04",-
"C1581","05",-
"C1581","06",-
"C1581","13",-
"C1581","83",-
"C1581","84",-
"C1581","94",-
"C15810","Total",3307730.5
"C15810","11",1277087.6
"C15810","75",288229.7
"C15810","77",119619.6
"C15810","78",138056.1
"C15810","91",72913.2
"C15810","92",166068.9
"C15810","93",239106.8
"C15810","94",143182.8
"C15810","95",109910.5
"C15810","21",-
"C15810","22",-
"C15810","23",-
"C15810","24",-
"C15810","25",-
"C15810","26",-
"C15810","31",694225.4
"C15810","41",-
"C15810","42",-
"C15810","43",-
"C15810","52",-
"C15810","53",-
"C15810","54",-
"C15810","72",688432.8
"C15810","73",647984.7
"C15810","74",-
"C15810","82",-
"C15810","01",-
"C15810","07",-
"C15810","26",-
"C15810","38",-
"C15810","42",-
"C15810","69",-
"C15810","73",-
"C15810","74",-
"C15810","83",-
"C15810","91",-
"C15810","93",-
"C15810","04",-
"C15810","05",-
"C15810","06",-
"C15810","13",-
"C15810","83",-
"C15810","84",-
"C15810","94",-
"C1582","Total",1708098.9
"C1582","11",664963.1
"C1582","75",179138.8
"C1582","77",76025.7
"C1582","78",42904.2
"C1582","91",60553.8
"C1582","92",71933.3
"C1582","93",99363.2
"C1582","94",80040.2
"C1582","95",55003.9
"C1582","21",-
"C1582","22",-
"C1582","23",-
"C1582","24",-
"C1582","25",-
"C1582","26",-
"C1582","31",355563.2
"C1582","41",-
"C1582","42",-
"C1582","43",-
"C1582","52",-
"C1582","53",-
"C1582","54",-
"C1582","72",345440.9
"C1582","73",279546.2
"C1582","74",62585.5
"C1582","82",-
"C1582","01",-
"C1582","07",-
"C1582","26",-
"C1582","38",-
"C1582","42",-
"C1582","69",-
"C1582","73",-
"C1582","74",-
"C1582","83",-
"C1582","91",-
"C1582","93",-
"C1582","04",-
"C1582","05",-
"C1582","06",-
"C1582","13",-
"C1582","83",-
"C1582","84",-
"C1582","94",-
